old_index,beds,longitude,latitude,mean_neighbor_price
21194,3,-122.40375,37.720093,1095000
21201,2,-122.403725,37.719616,933300
21239,3,-122.40349,37.764263,2615000
21250,2,-122.40344,37.80164,1725000
21286,5,-122.40324,37.716576,1111000
21320,5,-122.40307,37.73075,1069629.333
21341,4,-122.4029,37.718037,1144988.667
21355,2,-122.402824,37.71785,1000000
21358,3,-122.40281,37.735653,1000000
21371,4,-122.40273,37.720272,1144988.667
21398,4,-122.40238,37.713024,1216666.667
21408,3,-122.40232,37.719273,1056666.667
21414,4,-122.4023,37.730034,1100000
21433,2,-122.402214,37.750954,1185250
21434,2,-122.40221,37.761074,1803333.333
21453,3,-122.40203,37.75927,2625000
21457,4,-122.40199,37.758877,2424296
21460,2,-122.401985,37.733204,1075000
21475,2,-122.401855,37.72082,891666.6667
21482,4,-122.401794,37.756767,2483333.333
21516,2,-122.40165,37.72968,974000
21517,4,-122.40164,37.7203,1144988.667
21518,3,-122.40164,37.730606,1146666.667
21542,2,-122.40146,37.780193,2240000
21548,5,-122.40142,37.752666,2310000
21589,2,-122.40117,37.728462,941666.6667
21593,3,-122.40116,37.760693,2625000
21623,2,-122.40093,37.73425,1050000
21626,3,-122.40088,37.733173,1083333.333
21637,3,-122.40082,37.75672,1833333.333
21640,2,-122.4008,37.715603,958333.3333
21642,3,-122.4008,37.754623,1775000
21666,3,-122.40065,37.754944,1775000
21667,2,-122.40064,37.73196,1058333.333
21668,1,-122.40062,37.71645,642666.6667
21675,2,-122.40057,37.75206,1101666.667
21676,3,-122.40057,37.754128,1775000
21689,2,-122.40045,37.73751,1008333.333
21695,5,-122.40036,37.731613,1069629.333
21716,3,-122.40007,37.710808,1083500
21727,3,-122.399994,37.758354,1833333.333
21729,4,-122.39996,37.75695,2911666.667
21731,3,-122.39995,37.756817,1833333.333
21754,1,-122.39969,37.722008,688333.3333
21767,3,-122.39963,37.72212,936666.6667
21789,3,-122.39935,37.713665,1158333.333
21793,3,-122.39934,37.75231,1460000
21811,2,-122.39914,37.759518,1681666.667
21815,2,-122.3991,37.733173,1000000
21824,4,-122.39906,37.7585,2553333.333
21830,4,-122.39903,37.758198,2553333.333
21850,2,-122.398926,37.751316,1101666.667
21853,2,-122.398895,37.75182,1101666.667
21873,3,-122.398766,37.733463,1086666.667
21888,2,-122.398674,37.712624,871000
21920,1,-122.39842,37.762165,1367106.333
21924,3,-122.39839,37.73269,988333.3333
21931,3,-122.39836,37.734173,912333.3333
21935,3,-122.398315,37.7318,1135000
21936,2,-122.398315,37.734554,986666.6667
21942,2,-122.39827,37.735935,966666.6667
21950,3,-122.39819,37.72678,1261666.667
21954,3,-122.39813,37.711605,1050166.667
21957,3,-122.398094,37.721767,936666.6667
21981,3,-122.39795,37.730537,1135000
22016,3,-122.397606,37.73387,912333.3333
22018,2,-122.3976,37.73325,917000
22019,4,-122.39759,37.727776,1100000
22027,4,-122.397514,37.71073,1216666.667
22039,2,-122.397446,37.762093,1740833.333
22057,4,-122.397316,37.73242,1116666.667
22062,3,-122.397285,37.711372,1050166.667
22063,2,-122.39728,37.73137,952666.6667
22085,3,-122.39713,37.721268,936666.6667
22095,3,-122.39708,37.71192,1050166.667
22101,3,-122.39704,37.75775,2016666.667
22115,2,-122.396904,37.731083,887666.6667
22118,5,-122.39689,37.737366,1048962.667
22121,3,-122.39682,37.73734,1053333.333
22154,3,-122.396416,37.71115,921833.3333
22155,2,-122.39641,37.733498,892000
22163,3,-122.39638,37.76096,2286666.667
22239,4,-122.395424,37.72051,991666.6667
22242,4,-122.39542,37.76106,2661666.667
22279,2,-122.394966,37.720085,857333.3333
22284,3,-122.39491,37.734196,1031666.667
22292,4,-122.39483,37.73276,1010000
22299,4,-122.39468,37.760128,2661666.667
22336,2,-122.3943,37.759537,1534166.667
22340,2,-122.39429,37.759407,1534166.667
22344,1,-122.39425,37.71888,734666.6667
22352,2,-122.39423,37.73062,851000
22377,3,-122.393875,37.721493,1033333.333
22386,2,-122.39374,37.71955,857333.3333
22403,3,-122.3935,37.72035,1161666.667
22407,3,-122.39346,37.729954,1008333.333
22419,2,-122.39331,37.73263,861666.6667
22424,3,-122.39329,37.733444,1031666.667
22425,3,-122.39328,37.721905,1033333.333
22426,3,-122.39328,37.721905,1033333.333
22429,5,-122.39325,37.72194,1116666.667
22441,4,-122.39309,37.719,991666.6667
22455,3,-122.39292,37.737015,963000
22458,4,-122.39286,37.719986,991666.6667
22467,3,-122.3927,37.73311,1031666.667
22499,2,-122.39231,37.732876,916666.6667
22501,2,-122.392296,37.737595,846666.6667
22503,2,-122.39225,37.727184,813333.3333
22517,4,-122.39201,37.734615,1076666.667
22521,4,-122.39195,37.73552,1076666.667
22554,2,-122.39154,37.73014,811000
22557,3,-122.39153,37.738125,999866.6667
22577,1,-122.39138,37.719147,734666.6667
22581,2,-122.39134,37.730366,811000
22587,3,-122.39126,37.717915,1248333.333
22629,2,-122.39077,37.73768,846666.6667
22649,2,-122.390465,37.718636,844966.6667
22650,2,-122.390465,37.72995,811000
22696,2,-122.389984,37.732513,928333.3333
22703,4,-122.389885,37.729626,1160000
22738,2,-122.38944,37.71677,844966.6667
22740,2,-122.38943,37.71896,844966.6667
22741,4,-122.38943,37.727478,1043333.333
22814,3,-122.38867,37.714775,1248333.333
22823,3,-122.38857,37.729828,1258333.333
22825,3,-122.38854,37.72792,1014333.333
22834,2,-122.3885,37.73262,943333.3333
22872,3,-122.38807,37.729527,1306000
22873,6,-122.388054,37.732357,1771666.667
22913,2,-122.387726,37.73785,880000
22926,4,-122.387634,37.737606,1168333.333
22930,3,-122.38763,37.730236,1258333.333
22931,2,-122.38762,37.729275,791666.6667
22938,2,-122.387535,37.73017,833333.3333
22945,3,-122.38749,37.729202,1164333.333
22946,5,-122.38748,37.732956,1083962.667
22948,4,-122.38744,37.7339,1061666.667
22960,3,-122.38721,37.728104,1014333.333
23011,2,-122.38651,37.732414,828333.3333
23012,3,-122.38649,37.738018,980200
23021,2,-122.38637,37.72763,806000
23041,2,-122.38618,37.737988,1005000
23056,3,-122.38598,37.739456,980200
23057,3,-122.38597,37.73574,949533.3333
23059,3,-122.385925,37.72738,1067666.667
23067,3,-122.38572,37.731045,977000
23073,3,-122.38556,37.733196,1055333.333
23111,2,-122.38458,37.727562,806000
23113,2,-122.38457,37.737946,996666.6667
23136,2,-122.38404,37.727245,806000
23138,3,-122.38404,37.729065,808333.3333
23154,3,-122.38356,37.72697,908500
23161,3,-122.38315,37.729588,808333.3333
23167,3,-122.38307,37.73449,986000
23183,3,-122.382835,37.729397,761000
23187,3,-122.38276,37.728405,731833.3333
23189,2,-122.382706,37.737617,975000
23194,2,-122.382576,37.737553,975000
23195,3,-122.38257,37.728294,731833.3333
23214,3,-122.38196,37.732735,986000
23218,3,-122.381805,37.728416,731833.3333
23294,3,-122.450376,37.7135935,1075000
23334,3,-122.4433406,37.74355863,1712333.333
23335,3,-122.4433406,37.74355863,1712333.333
23336,4,-122.4433406,37.74355863,2573333.333
23345,4,-122.4669103,37.7401748,2350666.667
23385,5,-122.43089,37.77437,3583333.333
23396,3,-122.450376,37.7135935,1075000
23431,4,-122.4575215,37.737175,2265000
23477,2,-122.4501158,37.73890253,1233500
23479,2,-122.4553551,37.73353377,1570000
23487,2,-122.4501158,37.73890253,1233500
23492,3,-122.4553551,37.73353377,1454333.333
23493,3,-122.4553551,37.73353377,1454333.333
23494,3,-122.4553551,37.73353377,1454333.333
23503,5,-122.4553551,37.73353377,3011666.667
23504,4,-122.4553551,37.73353377,2635333.333
23516,3,-122.4501158,37.73890253,1676666.667
23525,3,-122.4501158,37.73890253,1676666.667
23537,3,-122.4572912,37.7287605,1796666.667
23564,2,-122.4574841,37.755051,1230000
23569,4,-122.4574841,37.755051,2340029.333
23570,6,-122.4574841,37.755051,2550083
23571,4,-122.4574841,37.755051,2340029.333
23580,3,-122.4696925,37.75021008,1820000
23589,3,-122.4157138,37.73964849,1566666.667
23632,5,-122.4638373,37.74714209,2671000
23657,3,-122.4658217,37.7147436,847666.6667
23660,2,-122.4658217,37.7147436,935333.3333
23672,5,-122.4157138,37.73964849,1765000
23678,4,-122.4488427,37.7583625,3138333.333
23700,4,-122.3998595,37.75777667,2911666.667
