,sf,longitude,latitude,mean_hood_ppsf
20437,800.0,-122.40827,37.74354,1410.23625
20444,1100.0,-122.40826000000001,37.74453,1247.2727272727273
20458,1083.652388797364,-122.40822,37.759293,1504.1723866903224
20465,1500.0,-122.40818,37.72285,821.1111111111112
20469,1343.0,-122.40817,37.74365,1018.8632414991313
20477,3025.0,-122.40816000000001,37.74225,750.4132231404959
20483,2463.0,-122.40813999999999,37.74367,896.8676410881039
20485,2068.4663865546217,-122.40813999999999,37.752453,944.3389295713614
20511,1136.0,-122.40805,37.74447,1207.7464788732395
20521,2008.0,-122.408005,37.75088,1023.406374501992
20523,2385.0,-122.40799999999999,37.745956,898.7498252969951
20538,1515.8214689265537,-122.40793000000001,37.75006,1047.8366785886267
20561,1550.0,-122.40778999999999,37.72453,794.6236559139785
20563,825.0,-122.407776,37.714928,937.3737373737374
20564,1125.0,-122.40776000000001,37.727084999999995,777.037037037037
20577,1520.0,-122.4077,37.744609999999994,1085.5263157894738
20583,3502.0,-122.407684,37.75692,1001.5122786978869
20588,2845.0,-122.40767,37.75692,1073.2278851786762
20591,2805.0,-122.40765,37.791264,1150.326797385621
20613,1980.0,-122.40755,37.802563,2265.993265993266
20643,975.0,-122.40733999999999,37.715559999999996,731.6239316239316
20644,1012.0,-122.40733999999999,37.715571999999995,704.874835309618
20650,1250.0,-122.40731000000001,37.728,957.0666666666666
20656,3200.0,-122.40728,37.760643,1010.3125
20657,2500.0,-122.40727,37.722725,531.5954666666667
20677,1730.0,-122.40718999999999,37.71079,612.7167630057803
20683,2354.0,-122.40711,37.729385,644.2934013027472
20719,1125.0,-122.406906,37.71694,714.0740740740741
20737,1958.0,-122.40683,37.714676000000004,561.116785835887
20752,875.0,-122.4067,37.71911,929.5238095238095
20767,1140.0,-122.406586,37.71431,792.6900584795321
20777,1150.0,-122.40655,37.747288,1083.4782608695652
20798,2200.0,-122.40643,37.74722,978.1143939393938
20816,1341.0,-122.40633400000002,37.73284,725.8264976385782
20817,3738.0,-122.40633400000002,37.804584999999996,1292.1348314606741
20835,932.0,-122.40616999999999,37.716755,765.379113018598
20836,1085.0,-122.40614,37.717506,780.9216589861751
20837,1600.0,-122.40613,37.713722,720.8333333333333
20849,1125.0,-122.40605,37.744595000000004,988.1481481481483
20900,1305.0,-122.40581,37.709507,750.9578544061303
20903,1040.0,-122.4058,37.719093,854.1346153846154
20907,1427.0,-122.40579,37.74508,1123.569259518804
20910,1634.0,-122.40578000000001,37.70953,648.7148102815178
20920,1575.0,-122.405716,37.71355,732.2751322751323
20940,1200.0,-122.405495,37.74524,918.0555555555557
20962,2828.0,-122.40535,37.74655,802.6874115983027
20964,1050.0,-122.40533,37.745909999999995,1248.5714285714287
20974,1375.0,-122.4053,37.72906,833.2121212121212
21002,3170.0,-122.40513600000001,37.800396,1174.2376445846478
21007,1515.8214689265537,-122.40506,37.760467999999996,1516.2295695421997
21012,1263.0,-122.40503999999999,37.714863,798.3636843494326
21013,1515.8214689265537,-122.40502,37.74825,1006.0551531045052
21018,1375.0,-122.40498999999998,37.71328,739.3939393939394
21026,1697.0,-122.40495,37.725570000000005,753.2901198192889
21054,1188.0,-122.40475500000001,37.7573,1433.5016835016836
21058,890.0,-122.40473999999999,37.757090000000005,1402.241573033708
21059,1060.0,-122.40473,37.719864,962.2641509433962
21089,1250.0,-122.40446000000001,37.73308,778.6666666666667
21104,1250.0,-122.40438999999999,37.724255,809.8666666666667
21108,1430.0,-122.40436000000001,37.723457,779.7202797202797
21115,480.0,-122.40431000000001,37.718338,1723.9583333333333
21126,4425.0,-122.40421,37.761616,1159.69868173258
21132,1315.0,-122.404175,37.713722,773.1305449936629
21144,1083.652388797364,-122.404106,37.760624,1571.5371622905636
21146,1250.0,-122.40406999999999,37.716105999999996,885.3333333333334
21179,1050.0,-122.40383999999999,37.712833,811.1111111111111
21183,1300.0,-122.403824,37.734390000000005,735.8974358974359
21186,1515.8214689265537,-122.4038,37.72027,767.4606523136007
21191,1658.0,-122.40377,37.722275,721.7531162042623
21194,1134.0,-122.40375,37.720093,899.4708994708994
21201,1130.0,-122.403725,37.719615999999995,902.6548672566372
21239,2131.0,-122.40348999999999,37.764263,940.0907242296261
21250,1083.652388797364,-122.40343999999999,37.80164,2234.7264599806117
21286,1685.0,-122.40324,37.716576,688.4272997032641
21320,1306.0,-122.40307,37.73075,791.985706993364
21341,1586.0,-122.4029,37.718037,731.3997477931904
21355,780.0,-122.402824,37.71785,1053.4188034188035
21358,1062.0,-122.40281,37.735653000000006,852.165725047081
21371,2284.0,-122.40273,37.720271999999994,545.8210741389375
21398,3200.0,-122.40238000000001,37.713024,341.14583333333337
21408,1007.0,-122.40231999999999,37.719273,1021.1519364448858
21414,1736.0,-122.4023,37.730034,699.8847926267281
21433,1171.0,-122.40221399999999,37.750954,1012.1690862510675
21434,2075.0,-122.40221000000001,37.761074,965.4618473895582
21453,2600.0,-122.40203000000001,37.75927,1180.7692307692307
21457,3755.0,-122.40198999999998,37.758877000000005,980.7268530847759
21460,1083.652388797364,-122.40198500000001,37.733204,787.4603905781646
21475,800.0,-122.401855,37.72082,1027.0833333333333
21482,2457.0,-122.401794,37.756766999999996,1249.4912494912494
21516,878.0,-122.40165,37.72968,851.1769172361428
21517,2108.0,-122.40163999999999,37.7203,551.544275774826
21518,2343.0,-122.40163999999999,37.730606,569.0709916062028
21542,3789.0,-122.40146000000001,37.780193,1024.4567607988035
21548,2850.0,-122.40142,37.752666,991.812865497076
21589,1083.652388797364,-122.40117,37.728462,811.4533243535931
21593,2100.0,-122.40116,37.760692999999996,779.3650793650794
21623,1388.0,-122.40093,37.73425,792.507204610951
21626,1300.0,-122.40088,37.733173,851.2820512820514
21637,1657.0,-122.40082,37.75672,1106.4172198752765
21640,1083.652388797364,-122.4008,37.715603,810.5305192083844
21642,1515.8214689265537,-122.4008,37.754622999999995,1198.4700730971701
21666,1515.8214689265537,-122.40065,37.754944,1198.4700730971701
21667,1200.0,-122.40064,37.73196,894.4444444444443
21668,550.0,-122.40061999999999,37.71645,1417.0484848484848
21675,1083.652388797364,-122.40057,37.75206,976.6354453459658
21676,1735.0,-122.40057,37.754128,982.7089337175793
21689,975.0,-122.40045,37.73751,931.6239316239316
21695,2024.0,-122.40036,37.731613,641.1212121212121
21716,2277.0,-122.40007,37.710808,556.287512809252
21727,1515.8214689265537,-122.39999399999999,37.758354,1209.4652113824652
21729,3960.0,-122.39996000000001,37.75695,929.9569023569024
21731,1515.8214689265537,-122.39995,37.756817,1209.4652113824652
21754,800.0,-122.39968999999999,37.722008,1027.0833333333333
21767,1724.0,-122.39963,37.722120000000004,631.2838360402166
21789,1850.0,-122.39935,37.713665,614.0540540540541
21793,1109.0,-122.39934,37.752309999999994,954.3131950706342
21811,1261.0,-122.39913999999999,37.759518,1132.6328310864394
21815,1575.0,-122.3991,37.733173,702.0105820105821
21824,3681.0,-122.39906,37.7585,1000.4426333423888
21830,2417.0,-122.39903000000001,37.758198,1270.1696317749277
21850,1083.652388797364,-122.398926,37.751315999999996,976.6354453459658
21853,956.0,-122.398895,37.75182,1191.068688981869
21873,1175.0,-122.398766,37.733463,805.6737588652481
21888,975.0,-122.398674,37.712624,807.8632478632478
21920,990.0,-122.39842,37.762165,2091.353198653199
21924,1625.0,-122.39838999999999,37.732690000000005,680.4102564102565
21931,1250.0,-122.39836000000001,37.734173,757.3333333333333
21935,987.0,-122.398315,37.7318,906.1127997298211
21936,1118.0,-122.398315,37.734553999999996,807.9904591532498
21942,910.0,-122.39827,37.735935,1001.8315018315018
21950,1394.0,-122.39818999999999,37.72678,779.531324725012
21954,2395.0,-122.39813000000001,37.711605,530.2713987473904
21957,1250.0,-122.398094,37.721767,842.6666666666666
21981,1275.0,-122.39795,37.730537,871.8954248366014
22016,1584.0,-122.39760600000001,37.73387,698.0218855218856
22018,1220.0,-122.3976,37.73325,672.4043715846994
22019,1626.0,-122.39759,37.727776,757.4825748257483
22027,2067.0,-122.39751399999999,37.71073,567.8116432833415
22039,1083.652388797364,-122.397446,37.762093,1910.6123772443652
22057,2068.4663865546217,-122.39731599999999,37.73242,610.5792556631018
22062,1515.8214689265537,-122.39728500000001,37.711372,614.7381815308512
22063,1256.0,-122.39728000000001,37.73137,845.2760084925691
22085,1116.0,-122.39713,37.721268,757.7658303464755
22095,1180.0,-122.39708,37.71192,833.3333333333334
22101,1515.8214689265537,-122.39703999999999,37.75775,1330.411732520712
22115,1000.0,-122.396904,37.731083,844.3333333333334
22118,1595.0,-122.39688999999998,37.737365999999994,560.0835945663532
22121,1321.0,-122.39681999999999,37.73734,651.2742871561949
22154,1486.0,-122.39641599999999,37.71115,627.0749214894572
22155,1317.0,-122.39641,37.733498,710.1999493799038
22163,1506.0,-122.39638000000001,37.76096,1209.6060203629925
22239,3072.0,-122.395424,37.72051,309.78732638888886
22242,2040.0,-122.39542,37.76106,1053.5130718954247
22279,1750.0,-122.394966,37.720085,557.1428571428571
22284,1594.0,-122.39491000000001,37.734196000000004,657.047260560435
22292,2350.0,-122.39483,37.73276,565.9574468085107
22299,2068.4663865546217,-122.39468000000001,37.760128,1039.0145475104696
22336,1930.0,-122.3943,37.759537,1113.5578583765111
22340,1500.0,-122.39428999999998,37.759407,1214.4444444444446
22344,570.0,-122.39425,37.71888,1492.982456140351
22352,875.0,-122.39423000000001,37.73062,788.5714285714286
22377,1575.0,-122.393875,37.721493,656.0846560846561
22386,1075.0,-122.39374,37.71955,786.6666666666666
22403,1275.0,-122.3935,37.72035,794.7712418300654
22407,1024.0,-122.39346,37.729954,845.703125
22419,1198.0,-122.39331000000001,37.73263,704.2292710072343
22424,1650.0,-122.39329,37.733444,636.3636363636364
22425,1419.0,-122.39328,37.721905,662.4383368569415
22426,1419.0,-122.39328,37.721905,662.4383368569415
22429,1502.0,-122.39325,37.721940000000004,625.832223701731
22441,3000.0,-122.39308999999999,37.719,317.22222222222223
22455,2307.0,-122.39291999999999,37.737015,557.0004334633724
22458,1625.0,-122.39286000000001,37.719986,600.0
22467,1414.0,-122.3927,37.733109999999996,526.6383781235266
22499,1125.0,-122.39231000000001,37.732876,814.8148148148148
22501,1048.0,-122.392296,37.737595,822.2010178117048
22503,800.0,-122.39225,37.727184,862.5
22517,1655.0,-122.39201000000001,37.734615000000005,690.8358509566968
22521,1807.0,-122.39195,37.73552,632.7245895591219
22554,1432.0,-122.39153999999999,37.730140000000006,613.3612662942272
22557,1300.0,-122.39153,37.738125,658.8717948717949
22577,875.0,-122.39138,37.719147,904.3809523809524
22581,1275.0,-122.39133999999999,37.730366,623.0065359477125
22587,1800.0,-122.39126,37.717915000000005,550.9259259259259
22629,1340.0,-122.39076999999999,37.73768,611.6915422885572
22649,1309.0,-122.39046499999999,37.718636,751.1841100076394
22650,1018.0,-122.39046499999999,37.72995,874.2632612966601
22696,1103.0,-122.38998400000001,37.732513,823.5116349350258
22703,1590.0,-122.389885,37.729626,649.895178197065
22738,1200.0,-122.38944,37.716770000000004,819.4166666666666
22740,950.0,-122.38943,37.718959999999996,862.8070175438596
22741,2875.0,-122.38943,37.727478000000005,383.76811594202894
22814,2345.0,-122.38866999999999,37.714775,541.5778251599147
22823,2087.0,-122.38857,37.729828000000005,678.8053026673056
22825,1200.0,-122.38853999999999,37.727920000000005,652.2222222222222
22834,1460.0,-122.3885,37.732620000000004,652.9680365296804
22872,2028.0,-122.38807,37.729527000000004,698.5535831689679
22873,2825.9473684210525,-122.388054,37.732357,390.42954078433564
22913,1550.0,-122.387726,37.73785,587.0967741935484
22926,1750.0,-122.387634,37.737606,559.047619047619
22930,1604.0,-122.38763,37.730236,647.9634247714048
22931,1618.0,-122.38762,37.729275,642.356819118253
22938,835.0,-122.38753500000001,37.73017,826.3473053892216
22945,1590.0,-122.38748999999999,37.729202,653.6687631027254
22946,1594.0,-122.38748000000001,37.732956,606.0225846925972
22948,1901.0,-122.38743999999998,37.7339,641.7674907943187
22960,1657.0,-122.38721000000001,37.728103999999995,657.4129953731643
23011,1375.0,-122.38651000000002,37.732414,691.6363636363636
23012,1176.0,-122.38649,37.738018,850.5102040816327
23021,1080.0,-122.38637,37.72763,740.1234567901234
23041,1077.0,-122.38618000000001,37.737988,928.690807799443
23056,1750.0,-122.38598,37.739456,559.047619047619
23057,1786.0,-122.38597,37.73574,616.8346397909668
23059,1175.0,-122.385925,37.72738,671.2056737588653
23067,1345.0,-122.38571999999999,37.731045,698.3890954151177
23073,1600.0,-122.38556000000001,37.733196,603.75
23111,995.0,-122.38458,37.727562,810.0502512562814
23113,1141.0,-122.38457,37.737946,873.5027753432661
23136,1083.652388797364,-122.38403999999998,37.727245,758.5458293616226
23138,995.0,-122.38403999999998,37.729065000000006,843.5510887772194
23154,2773.0,-122.38356,37.72697,397.8843611010939
23161,1373.0,-122.38315,37.729588,638.0189366351057
23167,1910.0,-122.38306999999999,37.73449,638.7434554973822
23183,1228.0,-122.38283500000001,37.729397,575.5971769815418
23187,1153.0,-122.38276,37.728405,634.7210176351547
23189,1237.0,-122.382706,37.737617,788.197251414713
23194,1219.0,-122.382576,37.737553000000005,799.8359310910582
23195,1169.0,-122.38257,37.728294,626.0336469917308
23214,1250.0,-122.38196,37.732735,622.6666666666667
23218,1175.0,-122.381805,37.728415999999996,622.8368794326242
23294,1600.0,-122.450376,37.7135935,671.875
23334,1560.0,-122.44334062499999,37.743558625,952.3504273504274
23335,2421.0,-122.44334062499999,37.743558625,874.4320528707145
23336,2590.0,-122.44334062499999,37.743558625,810.8108108108108
23345,2464.0,-122.4669103,37.7401748,975.378787878788
23385,4055.0,-122.43088999999999,37.774370000000005,906.6995478832716
23396,1522.0,-122.450376,37.7135935,674.55102934735
23431,2204.0,-122.45752149999998,37.73717499999999,828.0399274047187
23477,939.0,-122.45011578181817,37.73890252727272,1128.8604898828542
23479,1476.0,-122.45535507692308,37.73353376923077,1076.784101174345
23487,1285.0,-122.45011578181817,37.73890252727272,1098.1841763942932
23492,1565.0,-122.45535507692308,37.73353376923077,1015.5484558040469
23493,1768.0,-122.45535507692308,37.73353376923077,836.7269984917043
23494,1984.0,-122.45535507692308,37.73353376923077,926.5793010752687
23503,2890.707482993197,-122.45535507692308,37.73353376923077,870.60578819299
23504,3256.0,-122.45535507692308,37.73353376923077,796.5806715806715
23516,1355.0,-122.45011578181817,37.73890252727272,1029.1512915129151
23525,1905.0,-122.45011578181817,37.73890252727272,874.8906386701663
23537,1685.0,-122.45729121428569,37.7287605,1059.940652818991
23564,1571.0,-122.45748409999999,37.755050999999995,958.2007214088691
23569,2027.0,-122.45748409999999,37.755050999999995,1154.4298635092914
23570,2248.0,-122.45748409999999,37.755050999999995,948.250296559905
23571,2068.4663865546217,-122.45748409999999,37.755050999999995,1030.554173141443
23580,1538.0,-122.46969245833331,37.750210083333336,990.8972691807543
23589,2172.0,-122.41571382352937,37.73964848823527,1051.2584407612032
23632,2770.0,-122.46383726086955,37.74714208695653,879.6630565583633
23657,1088.0,-122.46582174999999,37.7147436,835.7843137254903
23660,1200.0,-122.46582174999999,37.7147436,770.5555555555555
23672,2624.0,-122.41571382352937,37.73964848823527,894.4867886178862
23678,3687.0,-122.44884269999997,37.758362500000004,981.3760057860953
23700,2170.0,-122.39985954545453,37.757776666666665,754.2242703533027
